Variant,Target,Threshold_Probability,Model_Net_Benefit,Treat_All_Net_Benefit,Treat_None_Net_Benefit,TP,FP
Platt_calibrated,1y,0.109,0.0008294607020721675,-0.0988209714324364,0.0,235,1575
Platt_calibrated,1y,0.11,0.0007555230141646804,-0.10005560173741666,0.0,230,1549
Platt_calibrated,1y,0.111,0.00076609483099277,-0.10129300961338676,0.0,230,1529
Platt_calibrated,1y,0.112,0.0007090677154371425,-0.10253320444403245,0.0,226,1505
Platt_calibrated,1y,0.113,0.0006852312265965962,-0.10377619565535606,0.0,223,1476
Platt_calibrated,1y,0.114,0.000689919848522888,-0.10502199271591517,0.0,221,1444
Platt_calibrated,1y,0.115,0.0007073080936839983,-0.10627060513706307,0.0,221,1423
Platt_calibrated,1y,0.116,0.0007137837232658105,-0.107522042473191,0.0,220,1399
Platt_calibrated,1y,0.117,0.0007695470488063771,-0.10877631432197149,0.0,220,1364
Platt_calibrated,1y,0.118,0.0006700730267609248,-0.11003343032460411,0.0,214,1344
Platt_calibrated,1y,0.119,0.0006631589309062072,-0.11129340016606223,0.0,212,1319
Platt_calibrated,1y,0.12,0.0006405059908244624,-0.11255623357534184,0.0,209,1293
Platt_calibrated,1y,0.121,0.0005806116812399286,-0.11382194032571197,0.0,205,1274
Platt_calibrated,1y,0.122,0.0005412059611673674,-0.11509053023496676,0.0,202,1255
Platt_calibrated,1y,0.123,0.0004916989626007773,-0.1163620131656794,0.0,199,1240
Platt_calibrated,1y,0.124,0.0004595294186080334,-0.11763639902545756,0.0,196,1219
Platt_calibrated,1y,0.125,0.0004647581717645414,-0.11891369776720093,0.0,195,1199
Platt_calibrated,1y,0.126,0.00044004094551398833,-0.12019391938936022,0.0,193,1183
Platt_calibrated,1y,0.127,0.00043282244346004237,-0.12147707393619797,0.0,192,1168
Platt_calibrated,1y,0.128,0.0003818959045979436,-0.12276317149805141,0.0,188,1148
Platt_calibrated,1y,0.129,0.0003573359224305862,-0.12405222221159681,0.0,185,1126
Platt_calibrated,1y,0.13,0.00035254298377513813,-0.1253442362601159,0.0,184,1111
Platt_calibrated,1y,0.131,0.00032108180459385766,-0.1266392238737639,0.0,181,1092
Platt_calibrated,1y,0.132,0.00031610058320557643,-0.12793719532983966,0.0,179,1071
Platt_calibrated,1y,0.133,0.0002850899128421002,-0.12923816095305748,0.0,177,1059
Platt_calibrated,1y,0.134,0.00026677137163890786,-0.13054213111582083,0.0,175,1043
Platt_calibrated,1y,0.135,0.00025228480881807347,-0.13184911623849807,0.0,173,1026
Platt_calibrated,1y,0.136,0.00024280037018890518,-0.13315912678970004,0.0,172,1014
Platt_calibrated,1y,0.137,0.00025659382428466727,-0.1344721732865595,0.0,172,1001
Platt_calibrated,1y,0.138,0.00021926379294076983,-0.13578826629501256,0.0,170,992
Platt_calibrated,1y,0.139,0.0002019460524975516,-0.13710741643008226,0.0,169,983
Platt_calibrated,1y,0.14,0.00020373050146416972,-0.13842963435616376,0.0,167,962
Platt_calibrated,1y,0.141,0.0002296803764960339,-0.13975493078731177,0.0,167,946
Platt_calibrated,1y,0.142,0.00020100755034611027,-0.14108331648753009,0.0,165,935
Platt_calibrated,1y,0.143,0.00012385536410241182,-0.1424148022710628,0.0,161,927
Platt_calibrated,1y,0.144,0.00015513743949960388,-0.14374939900268788,0.0,161,910
Platt_calibrated,1y,0.145,0.00012515364845234155,-0.14508711759801265,0.0,158,894
Platt_calibrated,1y,0.146,0.00012511660835770686,-0.14642796902377145,0.0,157,881
Platt_calibrated,1y,0.147,7.36829347726814e-05,-0.14777196429812525,0.0,153,866
Platt_calibrated,1y,0.148,0.00011501312299733385,-0.14911911449096343,0.0,153,847
Platt_calibrated,1y,0.149,9.066775059574832e-05,-0.1504694307242078,0.0,151,836
Platt_calibrated,1y,0.15,7.608726979277738e-05,-0.15182292417211862,0.0,150,828
Platt_calibrated,1y,0.151,6.537362167440258e-05,-0.15317960606160286,0.0,149,819
Platt_calibrated,1y,0.152,4.807114529503708e-05,-0.15453948767252454,0.0,148,812
Platt_calibrated,1y,0.153,3.817838212742718e-05,-0.15590258033801752,0.0,147,803
Platt_calibrated,1y,0.154,2.1590491843913838e-05,-0.15726889544480005,0.0,146,796
Platt_calibrated,1y,0.155,-5.450397038230578e-06,-0.1586384444334921,0.0,145,792
Platt_calibrated,1y,0.156,1.7647700806455377e-06,-0.1600112387989346,0.0,145,784
Platt_calibrated,1y,0.157,-1.752914598303042e-05,-0.1613872900905111,0.0,144,778
Platt_calibrated,1y,0.158,-2.551029314725112e-05,-0.1627666099124713,0.0,143,769
Platt_calibrated,1y,0.159,-1.4518075061710576e-05,-0.16414920992425783,0.0,142,755
Platt_calibrated,1y,0.16,-1.399874011338972e-05,-0.16553510184083434,0.0,141,744
Platt_calibrated,1y,0.161,-4.601731255390786e-06,-0.16692429743301648,0.0,141,736
Platt_calibrated,1y,0.162,-6.562368814014416e-05,-0.1683168085278053,0.0,137,726
Platt_calibrated,1y,0.163,-9.07559896670229e-05,-0.16971264700872263,0.0,135,717
Platt_calibrated,1y,0.164,-0.000170007665817254,-0.17111182481614934,0.0,131,712
Platt_calibrated,1y,0.165,-0.00021781033718941368,-0.17251435394766568,0.0,128,704
Platt_calibrated,1y,0.166,-0.00020641595493815605,-0.1739202464583943,0.0,128,696
Platt_calibrated,1y,0.167,-0.00021028695652685432,-0.17532951446134556,0.0,127,687
Platt_calibrated,1y,0.168,-0.0002489352881317611,-0.17674217012776544,0.0,124,677
Platt_calibrated,1y,0.169,-0.0002870634543011468,-0.17815822568748596,0.0,121,667
Platt_calibrated,1y,0.17,-0.0003090854353228695,-0.17957769342927812,0.0,119,658
Platt_calibrated,1y,0.171,-0.00029144397510858563,-0.1810005857012073,0.0,119,649
Platt_calibrated,1y,0.172,-0.0002855472476076186,-0.1824269149109913,0.0,119,643
Platt_calibrated,1y,0.173,-0.0002752521317821422,-0.18385669352636133,0.0,119,636
Platt_calibrated,1y,0.174,-0.0002357008208244307,-0.1852899340754247,0.0,119,622
Platt_calibrated,1y,0.175,-0.0002779386218876665,-0.1867266491470313,0.0,115,609
Platt_calibrated,1y,0.176,-0.00028864586653220593,-0.18816685139114173,0.0,113,598
Platt_calibrated,1y,0.177,-0.00031561971087243736,-0.18961055351919906,0.0,111,591
Platt_calibrated,1y,0.178,-0.00032687569067689016,-0.19105776830450222,0.0,110,585
Platt_calibrated,1y,0.179,-0.0002925890141263661,-0.19250850858258323,0.0,110,573
Platt_calibrated,1y,0.18,-0.0002705512601426847,-0.19396278725158633,0.0,110,564
Platt_calibrated,1y,0.181,-0.0002566914276860388,-0.1954206172726506,0.0,110,557
Platt_calibrated,1y,0.182,-0.00026421680728441017,-0.19688201167029437,0.0,108,546
Platt_calibrated,1y,0.183,-0.00025388951224499965,-0.19834698353280397,0.0,108,540
Platt_calibrated,1y,0.184,-0.000258427721897186,-0.19981554601262352,0.0,107,533
Platt_calibrated,1y,0.185,-0.00027593835573203355,-0.2012877123267495,0.0,106,529
Platt_calibrated,1y,0.186,-0.00027981658554906974,-0.2027634957571263,0.0,105,522
Platt_calibrated,1y,0.187,-0.000281751764112448,-0.20424290965104655,0.0,105,519
Platt_calibrated,1y,0.188,-0.00027138247212923254,-0.20572596742155275,0.0,104,509
Platt_calibrated,1y,0.189,-0.0002754869201106059,-0.2072126825478432,0.0,102,498
Platt_calibrated,1y,0.19,-0.000300748241300258,-0.20870306857568002,0.0,101,496
Platt_calibrated,1y,0.191,-0.0002785662763775242,-0.21019713911780077,0.0,101,488
Platt_calibrated,1y,0.192,-0.00026991234155262665,-0.2116949078543327,0.0,101,483
Platt_calibrated,1y,0.193,-0.0002861293908579211,-0.21319638853321046,0.0,99,475
Platt_calibrated,1y,0.194,-0.0002532695134360983,-0.21470159497059654,0.0,99,465
Platt_calibrated,1y,0.195,-0.00022458848268873226,-0.2162105410513054,0.0,99,456
Platt_calibrated,1y,0.196,-0.0002632598886995695,-0.21772324072922988,0.0,97,453
Platt_calibrated,1y,0.197,-0.00025777904148028955,-0.21923970802777193,0.0,97,449
Platt_calibrated,1y,0.198,-0.0002327351635609653,-0.22075995704027535,0.0,97,441
Platt_calibrated,1y,0.199,-0.00025617170110120826,-0.22228400193046297,0.0,95,435
Platt_calibrated,1y,0.2,-0.0002449779519843212,-0.22381185693287603,0.0,95,430
Isotonic_sensitivity,1y,0.005,0.017077154513380228,0.016030667792662483,0.0,1023,30176
Isotonic_sensitivity,1y,0.006,0.016479316861482466,0.015040759007745642,0.0,1023,30175
Isotonic_sensitivity,1y,0.007,0.015988154218184815,0.014048856448841057,0.0,1019,28826
Isotonic_sensitivity,1y,0.008,0.015414644940019914,0.013054954086390291,0.0,1019,28826
Isotonic_sensitivity,1y,0.009,0.014839978226379405,0.012059045866497649,0.0,1019,28826
Isotonic_sensitivity,1y,0.01,0.014480523015554862,0.011061125710807241,0.0,984,24268
Isotonic_sensitivity,1y,0.011,0.013994765546934951,0.010061187516379343,0.0,984,24268
Isotonic_sensitivity,1y,0.012,0.013508024763601235,0.00905922515556596,0.0,984,24268
Isotonic_sensitivity,1y,0.013,0.01293064617092263,0.008055232475885684,0.0,975,23932
Isotonic_sensitivity,1y,0.014,0.012449252792400813,0.007049203299897737,0.0,975,23930
Isotonic_sensitivity,1y,0.015,0.011966364651546843,0.0060411314250752995,0.0,975,23930
Isotonic_sensitivity,1y,0.016,0.011483132371745077,0.0050310106236780144,0.0,975,23928
Isotonic_sensitivity,1y,0.017,0.011004100577031484,0.0040188346426237725,0.0,935,21598
Isotonic_sensitivity,1y,0.018,0.010565604696391988,0.003004597203359643,0.0,935,21598
Isotonic_sensitivity,1y,0.019,0.010126214838421932,0.001988292001732079,0.0,935,21598
Isotonic_sensitivity,1y,0.02,0.009685928266456019,0.0009699127078562943,0.0,935,21598
Isotonic_sensitivity,1y,0.021,0.009244742232647478,-5.0547034015149817e-05,0.0,935,21598
Isotonic_sensitivity,1y,0.022,0.009421381114554496,-0.001073093605624572,0.0,859,16816
Isotonic_sensitivity,1y,0.023,0.009076470732782463,-0.0020977334148421997,0.0,859,16816
Isotonic_sensitivity,1y,0.024,0.008730853567441226,-0.003124472895800031,0.0,859,16816
Isotonic_sensitivity,1y,0.025,0.008384527443812108,-0.004153318509026494,0.0,859,16816
Isotonic_sensitivity,1y,0.026,0.008166750002766692,-0.005184276741581961,0.0,831,15520
Isotonic_sensitivity,1y,0.027,0.007845800352788394,-0.006217354107195098,0.0,831,15520
Isotonic_sensitivity,1y,0.028,0.007524190312583803,-0.007252557146400031,0.0,831,15520
Isotonic_sensitivity,1y,0.029,0.0072019178418123615,-0.00828989242667439,0.0,831,15520
Isotonic_sensitivity,1y,0.03,0.006878980891719745,-0.009329366542578175,0.0,831,15520
Isotonic_sensitivity,1y,0.031,0.006555377405094428,-0.010370986115893533,0.0,831,15520
Isotonic_sensitivity,1y,0.032,0.00623110531622402,-0.011414757795765323,0.0,831,15520
Isotonic_sensitivity,1y,0.033,0.005906162550851291,-0.012460688258842643,0.0,831,15520
Isotonic_sensitivity,1y,0.034,0.005580547026129968,-0.013508784209421153,0.0,831,15520
Isotonic_sensitivity,1y,0.035,0.00537621251393074,-0.014559052379586355,0.0,825,15183
Isotonic_sensitivity,1y,0.036,0.005056344928956395,-0.015611499529357708,0.0,825,15183
Isotonic_sensitivity,1y,0.037,0.006424252969880685,-0.016666132446833678,0.0,577,6486
Isotonic_sensitivity,1y,0.038,0.006287040819132931,-0.01772295794833766,0.0,577,6486
Isotonic_sensitivity,1y,0.039,0.005838051474430776,-0.01878198287856486,0.0,459,3970
Isotonic_sensitivity,1y,0.04,0.005753715498938428,-0.019843214110730038,0.0,459,3970
Isotonic_sensitivity,1y,0.041,0.005669203640285513,-0.020906658546716198,0.0,459,3970
Isotonic_sensitivity,1y,0.042,0.0055845153476896895,-0.02197232311722425,0.0,459,3970
Isotonic_sensitivity,1y,0.043,0.0055005306575699724,-0.02304021478192354,0.0,459,3969
Isotonic_sensitivity,1y,0.044,0.005415509256886546,-0.02411034052960338,0.0,459,3969
Isotonic_sensitivity,1y,0.045,0.0053303098009137295,-0.025182707378325477,0.0,459,3969
Isotonic_sensitivity,1y,0.046,0.0045453938495640216,-0.02625732237557739,0.0,368,2822
Isotonic_sensitivity,1y,0.047,0.004484561761949295,-0.027334192598426895,0.0,368,2822
Isotonic_sensitivity,1y,0.048,0.004423601875831176,-0.02841332515367734,0.0,368,2822
Isotonic_sensitivity,1y,0.049,0.00436251378805981,-0.029494727178024014,0.0,368,2822
Isotonic_sensitivity,1y,0.05,0.004301297093787875,-0.030578405838211403,0.0,368,2822
Isotonic_sensitivity,1y,0.051,0.004239951386461625,-0.0316643683311916,0.0,368,2822
Isotonic_sensitivity,1y,0.052,0.0041784762578119024,-0.03275262188428357,0.0,368,2822
Isotonic_sensitivity,1y,0.053,0.004116871297845074,-0.03384317375533351,0.0,368,2822
Isotonic_sensitivity,1y,0.054,0.004055136094833918,-0.03493603123287614,0.0,368,2822
Isotonic_sensitivity,1y,0.055,0.0036169633621862918,-0.03603120163629718,0.0,319,2310
Isotonic_sensitivity,1y,0.056,0.0035662146339032878,-0.037128692315996636,0.0,319,2310
Isotonic_sensitivity,1y,0.057,0.003515358273110669,-0.03822851065355337,0.0,319,2310
Isotonic_sensitivity,1y,0.058,0.0034137963676687355,-0.03933066406189048,0.0,311,2222
Isotonic_sensitivity,1y,0.059,0.003364669337039157,-0.04043515998544189,0.0,311,2222
Isotonic_sensitivity,1y,0.06,0.003315437780812493,-0.04154200590032002,0.0,311,2222
Isotonic_sensitivity,1y,0.061,0.003266101365041151,-0.04265120931448438,0.0,311,2222
Isotonic_sensitivity,1y,0.062,0.0032166597543534514,-0.043762777767911334,0.0,311,2222
Isotonic_sensitivity,1y,0.063,0.0031671126119460348,-0.044876718832765033,0.0,311,2222
Isotonic_sensitivity,1y,0.064,0.003117459599576209,-0.04599304011356928,0.0,311,2222
Isotonic_sensitivity,1y,0.065,0.0030677003775542552,-0.04711174924738057,0.0,311,2222
Isotonic_sensitivity,1y,0.066,0.0030178346047356804,-0.048232853903962356,0.0,311,2222
Isotonic_sensitivity,1y,0.067,0.0029678619385134224,-0.04935636178596016,0.0,311,2222
Isotonic_sensitivity,1y,0.068,0.0029177820348099998,-0.050482280629078155,0.0,311,2222
Isotonic_sensitivity,1y,0.069,0.0028690470489234916,-0.05161061820225654,0.0,311,2221
Isotonic_sensitivity,1y,0.07,0.0028187742673051893,-0.052741382307850374,0.0,311,2221
Isotonic_sensitivity,1y,0.071,0.0027683932558018112,-0.05387458078180929,0.0,311,2221
Isotonic_sensitivity,1y,0.072,0.0027179036645322615,-0.055010221493858646,0.0,311,2221
Isotonic_sensitivity,1y,0.073,0.0026477069059469656,-0.05614831234768157,0.0,310,2221
Isotonic_sensitivity,1y,0.074,0.002596999099454699,-0.0572888612811024,0.0,310,2221
Isotonic_sensitivity,1y,0.075,0.0025461816544619094,-0.058431876266271165,0.0,310,2221
Isotonic_sensitivity,1y,0.076,0.002495254214999438,-0.059577365309849376,0.0,310,2221
Isotonic_sensitivity,1y,0.077,0.0024442164235554662,-0.060725336453196985,0.0,310,2221
Isotonic_sensitivity,1y,0.078,0.0023947259063387114,-0.06187579777256055,0.0,310,2220
Isotonic_sensitivity,1y,0.079,0.002343489411685847,-0.06302875737926257,0.0,310,2220
Isotonic_sensitivity,1y,0.08,0.002292141533348955,-0.0641842234198922,0.0,310,2220
Isotonic_sensitivity,1y,0.081,0.002240681907725149,-0.0653422040764971,0.0,310,2220
Isotonic_sensitivity,1y,0.082,0.0021891101696272165,-0.06650270756677651,0.0,310,2220
Isotonic_sensitivity,1y,0.083,0.002137425952274982,-0.06766574214427572,0.0,310,2220
Isotonic_sensitivity,1y,0.084,0.002085628887286607,-0.0688313160985817,0.0,310,2220
Isotonic_sensitivity,1y,0.085,0.0020977609282924093,-0.06999943775552003,0.0,305,2131
Isotonic_sensitivity,1y,0.086,0.002047822698145351,-0.0711701154773532,0.0,305,2131
Isotonic_sensitivity,1y,0.087,0.001997775074284936,-0.07234335766298008,0.0,305,2131
Isotonic_sensitivity,1y,0.088,0.0019476176968634224,-0.07351917274813687,0.0,305,2131
Isotonic_sensitivity,1y,0.089,0.0018973502044530594,-0.07469756920559914,0.0,305,2131
Isotonic_sensitivity,1y,0.09,0.0018469722340373976,-0.07587855554538553,0.0,305,2131
Isotonic_sensitivity,1y,0.091,0.0018004073802774688,-0.0770621403149624,0.0,305,2129
Isotonic_sensitivity,1y,0.092,0.0017498548478654535,-0.07824833209945024,0.0,305,2129
Isotonic_sensitivity,1y,0.093,0.0016804785254001895,-0.07943713952183112,0.0,282,1914
Isotonic_sensitivity,1y,0.094,0.0016368637197928127,-0.08062857124315766,0.0,282,1913
Isotonic_sensitivity,1y,0.095,0.0015911385654849078,-0.08182263596276335,0.0,282,1913
Isotonic_sensitivity,1y,0.096,0.0015453122493311894,-0.08301934241847436,0.0,282,1913
Isotonic_sensitivity,1y,0.097,0.0014993844352457894,-0.08421869938682262,0.0,282,1913
Isotonic_sensitivity,1y,0.098,0.0013487149792882282,-0.08542071568326035,0.0,247,1640
Isotonic_sensitivity,1y,0.099,0.0013091665257341048,-0.08662540016237606,0.0,247,1640
Isotonic_sensitivity,1y,0.1,0.001269530186727639,-0.08783276171811204,0.0,247,1640
Isotonic_sensitivity,1y,0.101,0.0012298056689914595,-0.08904280928398313,0.0,247,1640
Isotonic_sensitivity,1y,0.102,0.0011899926779418363,-0.09025555183329713,0.0,247,1640
Isotonic_sensitivity,1y,0.103,0.0011500909176814,-0.09147099837937663,0.0,247,1640
Isotonic_sensitivity,1y,0.104,0.0011101000909918115,-0.09268915797578217,0.0,247,1640
Isotonic_sensitivity,1y,0.105,0.0010700198993263796,-0.09391003971653723,0.0,247,1640
Isotonic_sensitivity,1y,0.106,0.0010298500428026357,-0.0951336527363544,0.0,247,1640
Isotonic_sensitivity,1y,0.107,0.0009895902201948526,-0.09636000621086319,0.0,247,1640
Isotonic_sensitivity,1y,0.108,0.0009492401289265136,-0.0975891093568395,0.0,247,1640
Isotonic_sensitivity,1y,0.109,0.0009087994650627349,-0.0988209714324364,0.0,247,1640
Isotonic_sensitivity,1y,0.11,0.0008682679233026338,-0.10005560173741666,0.0,247,1640
Isotonic_sensitivity,1y,0.111,0.0008276451969716431,-0.10129300961338676,0.0,247,1640
Isotonic_sensitivity,1y,0.112,0.000786930978013781,-0.10253320444403245,0.0,247,1640
Isotonic_sensitivity,1y,0.113,0.0007461249569838601,-0.10377619565535606,0.0,247,1640
Isotonic_sensitivity,1y,0.114,0.000705226823039651,-0.10502199271591517,0.0,247,1640
Isotonic_sensitivity,1y,0.115,0.0006642362639339861,-0.10627060513706307,0.0,247,1640
Isotonic_sensitivity,1y,0.116,0.0006231529660068154,-0.107522042473191,0.0,247,1640
Isotonic_sensitivity,1y,0.117,0.0005819766141772044,-0.10877631432197149,0.0,247,1640
Isotonic_sensitivity,1y,0.118,0.0005407068919352819,-0.11003343032460411,0.0,247,1640
Isotonic_sensitivity,1y,0.119,0.0004993434813341264,-0.11129340016606223,0.0,247,1640
Isotonic_sensitivity,1y,0.12,0.0004578860629816054,-0.11255623357534184,0.0,247,1640
Isotonic_sensitivity,1y,0.121,0.0004163343160321492,-0.11382194032571197,0.0,247,1640
Isotonic_sensitivity,1y,0.122,0.0003746879181784806,-0.11509053023496676,0.0,247,1640
Isotonic_sensitivity,1y,0.123,0.0003329465456432751,-0.1163620131656794,0.0,247,1640
Isotonic_sensitivity,1y,0.124,0.0002911098731707756,-0.11763639902545756,0.0,247,1640
Isotonic_sensitivity,1y,0.125,0.00024917757401833867,-0.11891369776720093,0.0,247,1640
Isotonic_sensitivity,1y,0.126,0.00020714931994793209,-0.12019391938936022,0.0,247,1640
Isotonic_sensitivity,1y,0.127,0.00016502478121757126,-0.12147707393619797,0.0,247,1640
Isotonic_sensitivity,1y,0.128,0.00012280362657269075,-0.12276317149805141,0.0,247,1640
Isotonic_sensitivity,1y,0.129,8.048552323746631e-05,-0.12405222221159681,0.0,247,1640
Isotonic_sensitivity,1y,0.13,3.807013690606924e-05,-0.1253442362601159,0.0,247,1640
Isotonic_sensitivity,1y,0.131,0.00029331951608820104,-0.1266392238737639,0.0,193,1181
Isotonic_sensitivity,1y,0.132,0.00026263442741766146,-0.12793719532983966,0.0,193,1181
Isotonic_sensitivity,1y,0.133,0.00023187855422885078,-0.12923816095305748,0.0,193,1181
Isotonic_sensitivity,1y,0.134,0.00020105165130981147,-0.13054213111582083,0.0,193,1181
Isotonic_sensitivity,1y,0.135,0.00017015347231465932,-0.13184911623849807,0.0,193,1181
Isotonic_sensitivity,1y,0.136,0.0001391837697570183,-0.13315912678970004,0.0,193,1181
Isotonic_sensitivity,1y,0.137,0.0001081422950034148,-0.1344721732865595,0.0,193,1181
Isotonic_sensitivity,1y,0.138,7.70287982666245e-05,-0.13578826629501256,0.0,193,1181
Isotonic_sensitivity,1y,0.139,4.5843028598970686e-05,-0.13710741643008226,0.0,193,1181
Isotonic_sensitivity,1y,0.14,1.4584733885577954e-05,-0.13842963435616376,0.0,193,1181
Isotonic_sensitivity,1y,0.141,-1.674633916242058e-05,-0.13975493078731177,0.0,193,1181
Isotonic_sensitivity,1y,0.142,-4.8150445014726734e-05,-0.14108331648753009,0.0,193,1181
Isotonic_sensitivity,1y,0.143,-7.962783932876586e-05,-0.1424148022710628,0.0,193,1181
Isotonic_sensitivity,1y,0.144,0.00040387019373863816,-0.14374939900268788,0.0,99,466
Isotonic_sensitivity,1y,0.145,0.0003913916753340153,-0.14508711759801265,0.0,99,466
Isotonic_sensitivity,1y,0.146,0.00037888393323289417,-0.14642796902377145,0.0,99,466
Isotonic_sensitivity,1y,0.147,0.00036634686465556896,-0.14777196429812525,0.0,99,466
Isotonic_sensitivity,1y,0.148,0.00035378036633979914,-0.14911911449096343,0.0,99,466
Isotonic_sensitivity,1y,0.149,0.0003411843345379761,-0.1504694307242078,0.0,99,466
Isotonic_sensitivity,1y,0.15,0.00032855866501426616,-0.15182292417211862,0.0,99,466
Isotonic_sensitivity,1y,0.151,0.0003159032530417375,-0.15317960606160286,0.0,99,466
Isotonic_sensitivity,1y,0.152,0.000303217993399462,-0.15453948767252454,0.0,99,466
Isotonic_sensitivity,1y,0.153,0.0002905027803696014,-0.15590258033801752,0.0,99,466
Isotonic_sensitivity,1y,0.154,0.00027775750773446906,-0.15726889544480005,0.0,99,466
Isotonic_sensitivity,1y,0.155,0.0002649820687735736,-0.1586384444334921,0.0,99,466
Isotonic_sensitivity,1y,0.156,0.00025217635626063797,-0.1600112387989346,0.0,99,466
Isotonic_sensitivity,1y,0.157,0.00023934026246060142,-0.1613872900905111,0.0,99,466
Isotonic_sensitivity,1y,0.158,0.0002264736791265981,-0.1627666099124713,0.0,99,466
Isotonic_sensitivity,1y,0.159,0.00021357649749691372,-0.16414920992425783,0.0,99,466
Isotonic_sensitivity,1y,0.16,0.00020438160565549083,-0.16553510184083434,0.0,99,465
Isotonic_sensitivity,1y,0.161,0.0001914507074577828,-0.16692429743301648,0.0,99,465
Isotonic_sensitivity,1y,0.162,0.00017848894792786064,-0.1683168085278053,0.0,99,465
Isotonic_sensitivity,1y,0.163,0.00016549621645163028,-0.16971264700872263,0.0,99,465
Isotonic_sensitivity,1y,0.164,0.00015247240188574394,-0.17111182481614934,0.0,99,465
Isotonic_sensitivity,1y,0.165,0.00013941739255443034,-0.17251435394766568,0.0,99,465
Isotonic_sensitivity,1y,0.166,0.00012633107624630325,-0.1739202464583943,0.0,99,465
Isotonic_sensitivity,1y,0.167,0.00011321334021114531,-0.17532951446134556,0.0,99,465
Isotonic_sensitivity,1y,0.168,0.00010006407115667254,-0.17674217012776544,0.0,99,465
Isotonic_sensitivity,1y,0.169,8.68831552452696e-05,-0.17815822568748596,0.0,99,465
Isotonic_sensitivity,1y,0.17,7.367047809070664e-05,-0.17957769342927812,0.0,99,465
Isotonic_sensitivity,1y,0.171,6.042592475482959e-05,-0.1810005857012073,0.0,99,465
Isotonic_sensitivity,1y,0.172,4.714937974422892e-05,-0.1824269149109913,0.0,99,465
Isotonic_sensitivity,1y,0.173,3.3840727006879e-05,-0.18385669352636133,0.0,99,465
Isotonic_sensitivity,1y,0.174,2.049984992876083e-05,-0.1852899340754247,0.0,99,465
Isotonic_sensitivity,1y,0.175,7.126631330452854e-06,-0.1867266491470313,0.0,99,465
Isotonic_sensitivity,1y,0.176,-6.279046536296828e-06,-0.18816685139114173,0.0,99,465
Isotonic_sensitivity,1y,0.177,-1.9717301992031033e-05,-0.18961055351919906,0.0,99,465
Isotonic_sensitivity,1y,0.178,-3.318825393305814e-05,-0.19105776830450222,0.0,99,465
Isotonic_sensitivity,1y,0.179,-4.669202183496535e-05,-0.19250850858258323,0.0,99,465
Isotonic_sensitivity,1y,0.18,-6.022872575614513e-05,-0.19396278725158633,0.0,99,465
Isotonic_sensitivity,1y,0.181,-7.379848634135773e-05,-0.1954206172726506,0.0,99,465
Isotonic_sensitivity,1y,0.182,-8.740142482531075e-05,-0.19688201167029437,0.0,99,465
Isotonic_sensitivity,1y,0.183,-0.00010103766303627562,-0.19834698353280397,0.0,99,465
Isotonic_sensitivity,1y,0.184,0.00041771142557954104,-0.19981554601262352,0.0,38,74
Isotonic_sensitivity,1y,0.185,0.0004199793797699311,-0.2012877123267495,0.0,38,73
Isotonic_sensitivity,1y,0.186,0.0003982246020462581,-0.2027634957571263,0.0,37,73
Isotonic_sensitivity,1y,0.187,0.0004050784260904833,-0.20424290965104655,0.0,37,71
Isotonic_sensitivity,1y,0.188,0.0004029706291950966,-0.20572596742155275,0.0,37,71
Isotonic_sensitivity,1y,0.189,0.000400857634280239,-0.2072126825478432,0.0,37,71
Isotonic_sensitivity,1y,0.19,0.00039873942209398683,-0.20870306857568002,0.0,37,71
Isotonic_sensitivity,1y,0.191,0.00039661597328922716,-0.21019713911780077,0.0,37,71
Isotonic_sensitivity,1y,0.192,0.00037488903226432397,-0.2116949078543327,0.0,36,71
Isotonic_sensitivity,1y,0.193,0.0003727550517975067,-0.21319638853321046,0.0,36,71
Isotonic_sensitivity,1y,0.194,0.00037533296941240547,-0.21470159497059654,0.0,36,70
Isotonic_sensitivity,1y,0.195,0.0003779659830615244,-0.2162105410513054,0.0,36,69
Isotonic_sensitivity,1y,0.196,0.00037587661886549615,-0.21772324072922988,0.0,36,69
Isotonic_sensitivity,1y,0.197,0.00037378205077358723,-0.21923970802777193,0.0,36,69
Isotonic_sensitivity,1y,0.198,0.0003716822593198532,-0.22075995704027535,0.0,36,69
Isotonic_sensitivity,1y,0.199,0.000369577224941141,-0.22228400193046297,0.0,36,69
Isotonic_sensitivity,1y,0.2,0.0003674669279764821,-0.22381185693287603,0.0,36,69
Original_uncalibrated,5y,0.01,0.043447589259772,0.04326684783537575,0.0,1248,21869
Original_uncalibrated,5y,0.011,0.04250610351771346,0.04229947356625076,0.0,1247,21772
Original_uncalibrated,5y,0.012,0.04162573556108154,0.04133014104961741,0.0,1247,21651
Original_uncalibrated,5y,0.013,0.04071332568740496,0.04035884433335562,0.0,1246,21527
Original_uncalibrated,5y,0.014,0.039728791919358325,0.03938557744119878,0.0,1243,21397
Original_uncalibrated,5y,0.015,0.038842794197222294,0.03841033437261117,0.0,1242,21260
Original_uncalibrated,5y,0.016,0.03797029975375896,0.03743310910266463,0.0,1241,21118
Original_uncalibrated,5y,0.017,0.037105411281119126,0.036453895581914544,0.0,1240,20980
Original_uncalibrated,5y,0.018,0.03619870012164821,0.03547268773627495,0.0,1237,20800
Original_uncalibrated,5y,0.019,0.03532528360335374,0.03448947946689296,0.0,1235,20648
